Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec01_annual,sec01,A_PublicPower,409.730897275875,409.730897275891,409.730897275875,409.730897275875,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec02_annual,sec02,B_Industry,33312.4196093121,33312.4196093126,33312.4196093121,33312.4196093121,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec03_annual,sec03,C_OtherStationaryComb,603.717464688342,603.717464688339,603.717464688342,603.717464688342,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec04_annual,sec04,D_Fugitive,68.5696524884641,68.5696524884641,68.5696524884641,68.5696524884641,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec05_annual,sec05,E_Solvents,687.057727754499,687.057727754488,687.057727754499,687.057727754499,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec06_annual,sec06,F_RoadTransport,20016.9224821697,20016.9224821693,20016.9224821697,20016.9224821697,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec09_annual,sec09,I_Offroad,104.837504451931,104.83750445193,104.837504451931,104.837504451931,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec10_annual,sec10,J_Waste,375.223946128333,375.223946128319,375.223946128333,375.223946128333,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec11_annual,sec11,K_AgriLivestock,12703.4014096653,12703.401409665,12703.4014096653,12703.4014096653,1
GB,27,pmco,NetCDF_input,2020,2024,allISO,annual,uk_pmco_sec12_annual,sec12,L_AgriOther,0,0,0,0,
