Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,sea,sox,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,3943.41305501848,3943.41305501848,3943.41305501848,1
uk,outwith,sox,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,18064.0295066329,18064.0295066329,18064.0295066329,1
ie,terrestrial,sox,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,2.5136583514789,2.5136583514789,2.5136583514789,1
ie,sea,sox,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,0.019768429272318,0.019768429272318,0.019768429272318,1
ie,outwith,sox,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,0.083457959717871,0.083457959717871,0.083457959717871,1
uk,terrestrial,sox,masked,2020,2024,sec10,J_Waste,9,Waste,annual,773.041483065489,773.041483065489,773.041483065489,1
uk,sea,sox,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0.0316716230830115,0.0316716230830115,0.0316716230830115,1
uk,outwith,sox,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,sox,masked,2020,2024,sec10,J_Waste,9,Waste,annual,1.381365762,1.381365762,1.381365762,1
ie,sea,sox,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,sox,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,sox,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,sea,sox,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,outwith,sox,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,sox,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,sea,sox,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,sox,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,sox,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,sox,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,sox,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,sox,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,sea,sox,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,sox,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,sox,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
uk,sea,sox,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
uk,outwith,sox,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,sox,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,sox,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,sox,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
