Pollutant,Area,Year,Month,GNFR,Sector,layer,emis_kt
pmco,UK,2021,1,A_PublicPower,PublicPower,Emis_UK_PublicPower_1,0.0505303466849263
pmco,UK,2021,2,A_PublicPower,PublicPower,Emis_UK_PublicPower_2,0.0515747019300351
pmco,UK,2021,3,A_PublicPower,PublicPower,Emis_UK_PublicPower_3,0.0449165172677422
pmco,UK,2021,4,A_PublicPower,PublicPower,Emis_UK_PublicPower_4,0.03776251418745
pmco,UK,2021,5,A_PublicPower,PublicPower,Emis_UK_PublicPower_5,0.0349930779050248
pmco,UK,2021,6,A_PublicPower,PublicPower,Emis_UK_PublicPower_6,0.0343208178563379
pmco,UK,2021,7,A_PublicPower,PublicPower,Emis_UK_PublicPower_7,0.0339445406565835
pmco,UK,2021,8,A_PublicPower,PublicPower,Emis_UK_PublicPower_8,0.0354833847669662
pmco,UK,2021,9,A_PublicPower,PublicPower,Emis_UK_PublicPower_9,0.0365111995901497
pmco,UK,2021,10,A_PublicPower,PublicPower,Emis_UK_PublicPower_10,0.0392175163981431
pmco,UK,2021,11,A_PublicPower,PublicPower,Emis_UK_PublicPower_11,0.0451541210111334
pmco,UK,2021,12,A_PublicPower,PublicPower,Emis_UK_PublicPower_12,0.0505303466849263
pmco,UK,2021,1,B_Industry,Industry,Emis_UK_Industry_1,2.8656326565255
pmco,UK,2021,2,B_Industry,Industry,Emis_UK_Industry_2,2.93170756836102
pmco,UK,2021,3,B_Industry,Industry,Emis_UK_Industry_3,3.120139618226
pmco,UK,2021,4,B_Industry,Industry,Emis_UK_Industry_4,2.98632243697514
pmco,UK,2021,5,B_Industry,Industry,Emis_UK_Industry_5,2.8865099853401
pmco,UK,2021,6,B_Industry,Industry,Emis_UK_Industry_6,3.07763072793174
pmco,UK,2021,7,B_Industry,Industry,Emis_UK_Industry_7,2.93655816419803
pmco,UK,2021,8,B_Industry,Industry,Emis_UK_Industry_8,2.88549452107159
pmco,UK,2021,9,B_Industry,Industry,Emis_UK_Industry_9,3.02845358095555
pmco,UK,2021,10,B_Industry,Industry,Emis_UK_Industry_10,3.17518928846519
pmco,UK,2021,11,B_Industry,Industry,Emis_UK_Industry_11,3.09763712463639
pmco,UK,2021,12,B_Industry,Industry,Emis_UK_Industry_12,2.8656326565255
pmco,UK,2021,1,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_1,0.0839985652229531
pmco,UK,2021,2,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_2,0.0838647135432665
pmco,UK,2021,3,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_3,0.0734817467968277
pmco,UK,2021,4,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_4,0.057356054807468
pmco,UK,2021,5,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_5,0.0374172750650249
pmco,UK,2021,6,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_6,0.0200900885185729
pmco,UK,2021,7,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_7,0.0135500453766718
pmco,UK,2021,8,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_8,0.0141545567582087
pmco,UK,2021,9,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_9,0.0222495508799827
pmco,UK,2021,10,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_10,0.041497150885902
pmco,UK,2021,11,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_11,0.0669765295727832
pmco,UK,2021,12,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_12,0.0839985652229531
pmco,UK,2021,1,D_Fugitive,Fugitive,Emis_UK_Fugitive_1,0.00371648923680186
pmco,UK,2021,2,D_Fugitive,Fugitive,Emis_UK_Fugitive_2,0.00364381026430056
pmco,UK,2021,3,D_Fugitive,Fugitive,Emis_UK_Fugitive_3,0.00376429783366621
pmco,UK,2021,4,D_Fugitive,Fugitive,Emis_UK_Fugitive_4,0.00380451727379113
pmco,UK,2021,5,D_Fugitive,Fugitive,Emis_UK_Fugitive_5,0.00366705754306167
pmco,UK,2021,6,D_Fugitive,Fugitive,Emis_UK_Fugitive_6,0.00357125687319785
pmco,UK,2021,7,D_Fugitive,Fugitive,Emis_UK_Fugitive_7,0.00345777061535046
pmco,UK,2021,8,D_Fugitive,Fugitive,Emis_UK_Fugitive_8,0.00322207626374438
pmco,UK,2021,9,D_Fugitive,Fugitive,Emis_UK_Fugitive_9,0.00331266530789435
pmco,UK,2021,10,D_Fugitive,Fugitive,Emis_UK_Fugitive_10,0.00354564731055871
pmco,UK,2021,11,D_Fugitive,Fugitive,Emis_UK_Fugitive_11,0.00364921968989074
pmco,UK,2021,12,D_Fugitive,Fugitive,Emis_UK_Fugitive_12,0.00371648923680186
pmco,UK,2021,1,E_Solvents,Solvents,Emis_UK_Solvents_1,0.059121347700296
pmco,UK,2021,2,E_Solvents,Solvents,Emis_UK_Solvents_2,0.0590555244736832
pmco,UK,2021,3,E_Solvents,Solvents,Emis_UK_Solvents_3,0.0603291895966858
pmco,UK,2021,4,E_Solvents,Solvents,Emis_UK_Solvents_4,0.0613475774360732
pmco,UK,2021,5,E_Solvents,Solvents,Emis_UK_Solvents_5,0.0618026092658063
pmco,UK,2021,6,E_Solvents,Solvents,Emis_UK_Solvents_6,0.0622301524882256
pmco,UK,2021,7,E_Solvents,Solvents,Emis_UK_Solvents_7,0.0621259666829483
pmco,UK,2021,8,E_Solvents,Solvents,Emis_UK_Solvents_8,0.0622107548381448
pmco,UK,2021,9,E_Solvents,Solvents,Emis_UK_Solvents_9,0.0622862690815848
pmco,UK,2021,10,E_Solvents,Solvents,Emis_UK_Solvents_10,0.0616283688869338
pmco,UK,2021,11,E_Solvents,Solvents,Emis_UK_Solvents_11,0.0602579923784272
pmco,UK,2021,12,E_Solvents,Solvents,Emis_UK_Solvents_12,0.059121347700296
pmco,UK,2021,1,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_1,1.76872542753014
pmco,UK,2021,2,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_2,1.80593641656219
pmco,UK,2021,3,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_3,1.82754104924085
pmco,UK,2021,4,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_4,1.81869646704482
pmco,UK,2021,5,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_5,1.8590609871053
pmco,UK,2021,6,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_6,1.92201467043953
pmco,UK,2021,7,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_7,1.91124585571497
pmco,UK,2021,8,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_8,1.90467189749275
pmco,UK,2021,9,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_9,1.91872107074453
pmco,UK,2021,10,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_10,1.92850023006923
pmco,UK,2021,11,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_11,1.87094338587784
pmco,UK,2021,12,F_RoadTransport,RoadTransport,Emis_UK_RoadTransport_12,1.76872542753014
pmco,UK,2021,1,G_Shipping,Shipping,Emis_UK_Shipping_1,0
pmco,UK,2021,2,G_Shipping,Shipping,Emis_UK_Shipping_2,0
pmco,UK,2021,3,G_Shipping,Shipping,Emis_UK_Shipping_3,0
pmco,UK,2021,4,G_Shipping,Shipping,Emis_UK_Shipping_4,0
pmco,UK,2021,5,G_Shipping,Shipping,Emis_UK_Shipping_5,0
pmco,UK,2021,6,G_Shipping,Shipping,Emis_UK_Shipping_6,0
pmco,UK,2021,7,G_Shipping,Shipping,Emis_UK_Shipping_7,0
pmco,UK,2021,8,G_Shipping,Shipping,Emis_UK_Shipping_8,0
pmco,UK,2021,9,G_Shipping,Shipping,Emis_UK_Shipping_9,0
pmco,UK,2021,10,G_Shipping,Shipping,Emis_UK_Shipping_10,0
pmco,UK,2021,11,G_Shipping,Shipping,Emis_UK_Shipping_11,0
pmco,UK,2021,12,G_Shipping,Shipping,Emis_UK_Shipping_12,0
pmco,UK,2021,1,H_Aviation,Aviation,Emis_UK_Aviation_1,0
pmco,UK,2021,2,H_Aviation,Aviation,Emis_UK_Aviation_2,0
pmco,UK,2021,3,H_Aviation,Aviation,Emis_UK_Aviation_3,0
pmco,UK,2021,4,H_Aviation,Aviation,Emis_UK_Aviation_4,0
pmco,UK,2021,5,H_Aviation,Aviation,Emis_UK_Aviation_5,0
pmco,UK,2021,6,H_Aviation,Aviation,Emis_UK_Aviation_6,0
pmco,UK,2021,7,H_Aviation,Aviation,Emis_UK_Aviation_7,0
pmco,UK,2021,8,H_Aviation,Aviation,Emis_UK_Aviation_8,0
pmco,UK,2021,9,H_Aviation,Aviation,Emis_UK_Aviation_9,0
pmco,UK,2021,10,H_Aviation,Aviation,Emis_UK_Aviation_10,0
pmco,UK,2021,11,H_Aviation,Aviation,Emis_UK_Aviation_11,0
pmco,UK,2021,12,H_Aviation,Aviation,Emis_UK_Aviation_12,0
pmco,UK,2021,1,I_Offroad,Offroad,Emis_UK_Offroad_1,0.00788014795456737
pmco,UK,2021,2,I_Offroad,Offroad,Emis_UK_Offroad_2,0.00833758628663587
pmco,UK,2021,3,I_Offroad,Offroad,Emis_UK_Offroad_3,0.00885931605953277
pmco,UK,2021,4,I_Offroad,Offroad,Emis_UK_Offroad_4,0.00935462296381698
pmco,UK,2021,5,I_Offroad,Offroad,Emis_UK_Offroad_5,0.00985590847277532
pmco,UK,2021,6,I_Offroad,Offroad,Emis_UK_Offroad_6,0.0102158579140704
pmco,UK,2021,7,I_Offroad,Offroad,Emis_UK_Offroad_7,0.0101785774693711
pmco,UK,2021,8,I_Offroad,Offroad,Emis_UK_Offroad_8,0.00981811883066242
pmco,UK,2021,9,I_Offroad,Offroad,Emis_UK_Offroad_9,0.00919595979701386
pmco,UK,2021,10,I_Offroad,Offroad,Emis_UK_Offroad_10,0.00842224736007968
pmco,UK,2021,11,I_Offroad,Offroad,Emis_UK_Offroad_11,0.00785924558342748
pmco,UK,2021,12,I_Offroad,Offroad,Emis_UK_Offroad_12,0.00788014795456737
pmco,UK,2021,1,J_Waste,Waste,Emis_UK_Waste_1,0.031427649123759
pmco,UK,2021,2,J_Waste,Waste,Emis_UK_Waste_2,0.0314468675776979
pmco,UK,2021,3,J_Waste,Waste,Emis_UK_Waste_3,0.0314715702272325
pmco,UK,2021,4,J_Waste,Waste,Emis_UK_Waste_4,0.031489115244769
pmco,UK,2021,5,J_Waste,Waste,Emis_UK_Waste_5,0.0314908298369651
pmco,UK,2021,6,J_Waste,Waste,Emis_UK_Waste_6,0.0314790119794754
pmco,UK,2021,7,J_Waste,Waste,Emis_UK_Waste_7,0.0314610203848374
pmco,UK,2021,8,J_Waste,Waste,Emis_UK_Waste_8,0.0314419031645376
pmco,UK,2021,9,J_Waste,Waste,Emis_UK_Waste_9,0.0314258794227876
pmco,UK,2021,10,J_Waste,Waste,Emis_UK_Waste_10,0.0314168615365002
pmco,UK,2021,11,J_Waste,Waste,Emis_UK_Waste_11,0.0314173153364191
pmco,UK,2021,12,J_Waste,Waste,Emis_UK_Waste_12,0.031427649123759
pmco,UK,2021,1,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_1,0.675081591564586
pmco,UK,2021,2,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_2,0.817223668668516
pmco,UK,2021,3,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_3,2.34578038219608
pmco,UK,2021,4,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_4,2.86045647348523
pmco,UK,2021,5,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_5,1.70955159636327
pmco,UK,2021,6,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_6,0.824769964817464
pmco,UK,2021,7,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_7,0.713982270922602
pmco,UK,2021,8,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_8,0.645498338670253
pmco,UK,2021,9,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_9,0.607747580370914
pmco,UK,2021,10,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_10,0.631987891066351
pmco,UK,2021,11,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_11,0.666136143634812
pmco,UK,2021,12,K_AgriLivestock,AgriLivestock,Emis_UK_AgriLivestock_12,0.675081591564586
pmco,UK,2021,1,L_AgriOther,AgriOther,Emis_UK_AgriOther_1,0
pmco,UK,2021,2,L_AgriOther,AgriOther,Emis_UK_AgriOther_2,0
pmco,UK,2021,3,L_AgriOther,AgriOther,Emis_UK_AgriOther_3,0
pmco,UK,2021,4,L_AgriOther,AgriOther,Emis_UK_AgriOther_4,0
pmco,UK,2021,5,L_AgriOther,AgriOther,Emis_UK_AgriOther_5,0
pmco,UK,2021,6,L_AgriOther,AgriOther,Emis_UK_AgriOther_6,0
pmco,UK,2021,7,L_AgriOther,AgriOther,Emis_UK_AgriOther_7,0
pmco,UK,2021,8,L_AgriOther,AgriOther,Emis_UK_AgriOther_8,0
pmco,UK,2021,9,L_AgriOther,AgriOther,Emis_UK_AgriOther_9,0
pmco,UK,2021,10,L_AgriOther,AgriOther,Emis_UK_AgriOther_10,0
pmco,UK,2021,11,L_AgriOther,AgriOther,Emis_UK_AgriOther_11,0
pmco,UK,2021,12,L_AgriOther,AgriOther,Emis_UK_AgriOther_12,0
pmco,UK,2021,1,M_Other,Other,Emis_UK_Other_1,0.020255103632295
pmco,UK,2021,2,M_Other,Other,Emis_UK_Other_2,0.020255103632295
pmco,UK,2021,3,M_Other,Other,Emis_UK_Other_3,0.020255103632295
pmco,UK,2021,4,M_Other,Other,Emis_UK_Other_4,0.020255103632295
pmco,UK,2021,5,M_Other,Other,Emis_UK_Other_5,0.020255103632295
pmco,UK,2021,6,M_Other,Other,Emis_UK_Other_6,0.020255103632295
pmco,UK,2021,7,M_Other,Other,Emis_UK_Other_7,0.020255103632295
pmco,UK,2021,8,M_Other,Other,Emis_UK_Other_8,0.020255103632295
pmco,UK,2021,9,M_Other,Other,Emis_UK_Other_9,0.020255103632295
pmco,UK,2021,10,M_Other,Other,Emis_UK_Other_10,0.020255103632295
pmco,UK,2021,11,M_Other,Other,Emis_UK_Other_11,0.020255103632295
pmco,UK,2021,12,M_Other,Other,Emis_UK_Other_12,0.020255103632295
pmco,IE,2021,1,A_PublicPower,PublicPower,Emis_IE_PublicPower_1,0.0230171874446532
pmco,IE,2021,2,A_PublicPower,PublicPower,Emis_IE_PublicPower_2,0.023297946376013
pmco,IE,2021,3,A_PublicPower,PublicPower,Emis_IE_PublicPower_3,0.0183752846594361
pmco,IE,2021,4,A_PublicPower,PublicPower,Emis_IE_PublicPower_4,0.0133471748299562
pmco,IE,2021,5,A_PublicPower,PublicPower,Emis_IE_PublicPower_5,0.0110856197070389
pmco,IE,2021,6,A_PublicPower,PublicPower,Emis_IE_PublicPower_6,0.0101079194435079
pmco,IE,2021,7,A_PublicPower,PublicPower,Emis_IE_PublicPower_7,0.0100098142417992
pmco,IE,2021,8,A_PublicPower,PublicPower,Emis_IE_PublicPower_8,0.0110849330429992
pmco,IE,2021,9,A_PublicPower,PublicPower,Emis_IE_PublicPower_9,0.0116634702288211
pmco,IE,2021,10,A_PublicPower,PublicPower,Emis_IE_PublicPower_10,0.0141330075682854
pmco,IE,2021,11,A_PublicPower,PublicPower,Emis_IE_PublicPower_11,0.0192233698782511
pmco,IE,2021,12,A_PublicPower,PublicPower,Emis_IE_PublicPower_12,0.0230171874446532
pmco,IE,2021,1,B_Industry,Industry,Emis_IE_Industry_1,0.57501925028306
pmco,IE,2021,2,B_Industry,Industry,Emis_IE_Industry_2,0.576504285493431
pmco,IE,2021,3,B_Industry,Industry,Emis_IE_Industry_3,0.578286059281999
pmco,IE,2021,4,B_Industry,Industry,Emis_IE_Industry_4,0.575072426022485
pmco,IE,2021,5,B_Industry,Industry,Emis_IE_Industry_5,0.57181664040962
pmco,IE,2021,6,B_Industry,Industry,Emis_IE_Industry_6,0.57255547755171
pmco,IE,2021,7,B_Industry,Industry,Emis_IE_Industry_7,0.568134608754137
pmco,IE,2021,8,B_Industry,Industry,Emis_IE_Industry_8,0.557847336513952
pmco,IE,2021,9,B_Industry,Industry,Emis_IE_Industry_9,0.564664121536804
pmco,IE,2021,10,B_Industry,Industry,Emis_IE_Industry_10,0.576896708429926
pmco,IE,2021,11,B_Industry,Industry,Emis_IE_Industry_11,0.577394761902389
pmco,IE,2021,12,B_Industry,Industry,Emis_IE_Industry_12,0.57501925028306
pmco,IE,2021,1,C_OtherStationaryComb,OtherStationaryComb,Emis_IE_OtherStationaryComb_1,0.00623152709686632
pmco,IE,2021,2,C_OtherStationaryComb,OtherStationaryComb,Emis_IE_OtherStationaryComb_2,0.00626578654509983
pmco,IE,2021,3,C_OtherStationaryComb,OtherStationaryComb,Emis_IE_OtherStationaryComb_3,0.00537128565779997
pmco,IE,2021,4,C_OtherStationaryComb,OtherStationaryComb,Emis_IE_OtherStationaryComb_4,0.00420424101947671
