EMEP_iso,EMEP_code,Name,layer,Month,Pollutant,Year,GNFR,Sector,emis_kt
AL,1,Albania,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,6.80613229633309e-05
AT,2,Austria,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0427512901996955
BE,3,Belgium,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0151193511270685
BG,4,Bulgaria,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00145357771217823
DK,6,Denmark,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.001200782386848
FI,7,Finland,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00193724142760038
FR,8,France,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0747229940683817
GR,11,Greece,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0
HU,12,Hungary,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00261359261767939
IS,13,Iceland,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0
IE,14,Ireland,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0
IT,15,Italy,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00234760092099998
LU,16,Luxembourg,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0175188920862274
NL,17,Netherlands,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0063968354556273
NO,18,Norway,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,7.32310282928488e-05
PL,19,Poland,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.000430304172856268
PT,20,Portugal,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00158419632409732
RO,21,Romania,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0
ES,22,Spain,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.139656850212744
SE,23,Sweden,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0268658054021489
CH,24,Switzerland,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00423635932147454
TR,25,Turkey,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00083719972943436
GB,27,United Kingdom,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0
BAS,30,Baltic Sea,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0204724054679218
NOS,31,North Sea,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0049171459467004
ATL,32,Remaining North-East Atlantic Ocean,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0149651754230393
MED,33,Mediterranean Sea,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.198993281236184
BLS,34,Black Sea,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0100739487484097
BY,39,Belarus,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0161914391412865
UA,40,Ukraine,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0867599312589737
MD,41,Republic of Moldova,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0
EE,43,Estonia,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.000930078140059777
LV,44,Latvia,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,3.61636132001877e-05
LT,45,Lithuania,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0238513126373291
CZ,46,Czech Republic,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00727963611544442
SK,47,Slovakia,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,1.24059269237478e-05
SI,48,Slovenia,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00022240445314219
HR,49,Croatia,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.000340859011717839
BA,50,Bosnia and Herzegovina,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.00732070591093361
MK,52,The former Yugoslav Republic of Macedonia,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0
GE,54,Georgia,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,2.03383489543185e-07
CY,55,Cyprus,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0
AM,56,Armenia,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.000286887605118523
LI,59,Liechtenstein,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.000115467289261687
DE,60,Germany,Emis_EUR_PublicPower_1,1,nh3,2021,A_PublicPower,PublicPower,0.0640627577682845
