EMEP_iso,EMEP_code,Name,layer,Month,Pollutant,Year,GNFR,Sector,emis_kt
ES,22,Spain,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0457066865192601
SE,23,Sweden,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0230297876998288
CH,24,Switzerland,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.000322865250382165
TR,25,Turkey,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,2.09510206680362
GB,27,United Kingdom,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0
BAS,30,Baltic Sea,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0328875805897455
NOS,31,North Sea,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.00467651418881128
ATL,32,Remaining North-East Atlantic Ocean,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0197341309927195
MED,33,Mediterranean Sea,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.839167349431668
BLS,34,Black Sea,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.254897583337443
BY,39,Belarus,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0493681051293537
UA,40,Ukraine,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.000394101495337495
MD,41,Republic of Moldova,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.000687387919053435
EE,43,Estonia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0136030366262894
LV,44,Latvia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0496450227197274
LT,45,Lithuania,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.00994208384557146
CZ,46,Czech Republic,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0389435056473809
SK,47,Slovakia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.00317157207041356
SI,48,Slovenia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.00339543850163398
HR,49,Croatia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.014466630061866
BA,50,Bosnia and Herzegovina,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.00139039447903633
MK,52,The former Yugoslav Republic of Macedonia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.110029144883156
GE,54,Georgia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0180524861533652
CY,55,Cyprus,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0
AM,56,Armenia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.000581284309536907
LI,59,Liechtenstein,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,3.28062614426017e-06
DE,60,Germany,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0310102490500202
RU,61,Russian Federation in the former official EMEP domain,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,1.81257528842812
NOA,63,North Africa,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.64455945355841
KG,68,Kyrgyzstan,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.00454484747457855
AZ,69,Azerbaijan,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.00418546415309583
RS,72,Serbia,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.116477459847927
ME,73,Montenegro,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0
UZ,76,Uzbekistan (in the original EMEP domain),Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.188645059846411
TM,77,Turkmenistan (in the original EMEP domain),Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.0623412656784058
CAS,80,Caspian Sea,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.00329478070773081
TJ,81,Tajikistan,Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.101594208193105
KZT,92,Kazakhstan (all),Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,1.02986521367909
RUE,93,Russian Federation in the extended EMEP domain (RU+RFE+RUX),Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,0.545236514467339
AST,96,Asian areas in the extended EMEP domain (ASM+ASE+ARO+ARE+CAS),Emis_EUR_PublicPower_3,3,pmco,2021,A_PublicPower,PublicPower,3.51614931838255
AL,1,Albania,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00036954521224834
AT,2,Austria,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0146362930848765
BE,3,Belgium,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00305276253512217
BG,4,Bulgaria,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00554411693082329
DK,6,Denmark,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00284335875433376
FI,7,Finland,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0365526950361318
FR,8,France,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0159983332455591
GR,11,Greece,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0126098745595664
HU,12,Hungary,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0145824505708765
IS,13,Iceland,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,4.01540193706751e-07
IE,14,Ireland,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0
IT,15,Italy,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00486676575198429
LU,16,Luxembourg,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.000377389355313028
NL,17,Netherlands,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.000966727865525854
NO,18,Norway,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00748674286395908
